code,industry,concepts,industry_rank,industry_change_pct,industry_heat_score,concept_heat_score,board_heat_score,board_heat_latest_score,board_heat_trend_score,board_heat_persistence_score,board_heat_cooling_score,board_heat_observations,board_heat_summary,board_heat_state
688568,计算机软件,商业航天|华为概念|人工智能|无人机|卫星导航|AI智能体|多模态AI|算力概念|军工|DeepSeek概念|互联网服务|时空大数据|大数据|卫星互联网|国产软件|央国企改革|低空经济,,,,,,,,,,,,
688569,铁路设备,央国企改革|一带一路|交运设备|铁路基建,,,,,,,,,,,,
688570,计算机软件,机器人概念|人工智能|DeepSeek概念|央国企改革|鸿蒙概念|华为概念,,,,,,,,,,,,
688571,化学新材料,新材料|光刻胶|PCB|节能环保,,,,,,,,,,,,
688573,电子设备制造,燃料电池概念|锂电池概念|氢能源|钠离子电池|微盘股|电池技术|MicroLED|固态电池,,,,,,,,,,,,
688575,医疗器械,体外诊断概念|病原体防治|精准诊断|辅助生殖|医疗器械概念,,,,,,,,,,,,
688576,医疗器械,西部大开发|医疗器械概念,,,,,,,,,,,,
688577,通用设备,工业母机|军工,,,,,,,,,,,,
688578,化学制药,创新药,,,,,,,,,,,,
688579,计算机软件,央国企改革|人工智能|智慧政务|区块链|华为概念|国产软件|数据确权|创新医疗服务|电网概念|互联网医疗|数据要素|DRG/DIP|虚拟电厂,,,,,,,,,,,,
688580,医疗器械,婴童概念|AI制药（医疗）|机器人概念|脑机接口|医美概念|养老概念|医疗器械概念,,,,,,,,,,,,
688582,电子元件,商业航天|智能驾驶|机器人概念|传感器|低空经济|半导体概念,,,,,,,,,,,,
688583,通用设备,3D打印|新能源车|特斯拉概念|医疗器械概念|大飞机|工程机械概念|机器人概念,,,,,,,,,,,,
688584,半导体,半导体概念,,,,,,,,,,,,
688585,合成纤维及树脂,新材料|风能|机器人概念|一带一路|人形机器人|节能环保,,,,,,,,,,,,
688586,航空航天装备,军工|央国企改革|航天航空|安防概念|空间站概念,,,,,,,,,,,,
688588,计算机软件,信创|AIGC概念|人工智能|云计算|AI智能体|百度概念|互联网金融|大数据,,,,,,,,,,,,
688589,半导体,半导体概念|5G概念|智能家居|物联网|通信技术|智慧城市|卫星导航|虚拟电厂|光伏概念|深圳特区|新能源|鸿蒙概念|智能电网|智慧灯杆|电网概念|算力概念|人工智能|国产芯片,,,,,,,,,,,,
688590,计算机软件,跨境支付|人工智能|区块链|百度概念|数据确权|AI应用|国产软件|信创|Web3.0|大数据|数字货币|新能源车,,,,,,,,,,,,
688591,半导体,智能家居|英伟达概念|国产芯片|半导体概念|苹果概念|物联网|AI芯片|小米概念,,,,,,,,,,,,
688592,卫星应用,智能驾驶|卫星互联网|卫星导航|国产芯片,,,,,,,,,,,,
688593,半导体,OLED|MiniLED|国产芯片|AI眼镜|MicroLED|汽车芯片|消费电子概念|半导体概念|智能穿戴,,,,,,,,,,,,
688595,半导体,传感器|电子烟|电池技术|人工智能|智能穿戴|荣耀概念|无线耳机|物联网|半导体概念|鸿蒙概念|汽车芯片|消费电子概念|国产芯片|无人机|智能家居|深圳特区|锂电池概念,,,,,,,,,,,,
688596,专用设备,中芯概念|工业气体|第三代半导体|氦气概念|碳化硅|氢能源|半导体概念|磷化工|存储芯片,,,,,,,,,,,,
688597,通用设备,特高压|机器人概念|虚拟电厂|军工|智能电网|充电桩|无人机|国产软件|电网概念|储能概念|微盘股,,,,,,,,,,,,
688598,化学新材料,氢能源|知识产权|第三代半导体|飞行汽车(eVTOL)|电池技术|新能源车|新能源|石墨烯|低空经济|光伏概念|燃料电池概念|新材料|固态电池|半导体概念|锂电池概念|碳基材料,,,,,,,,,,,,
688599,其他电气设备,TOPCon电池|光伏概念|电池技术|商业航天|氢能源|物联网|新能源|钙钛矿电池|智能家居|储能概念|一带一路|锂电池概念|科创板做市股,,,,,,,,,,,,
688600,通用设备,可控核聚变|节能环保|碳交易|医疗器械概念,,,,,,,,,,,,
688601,电子器件,AI手机|半导体概念|小米概念|汽车芯片|国产芯片,,,,,,,,,,,,
688602,化学制品,光刻胶|有机硅概念|固态电池|电池技术|锂电池概念|氟化工概念,,,,,,,,,,,,
688603,电子元件,PCB|半导体概念|玻璃基板|先进封装,,,,,,,,,,,,
688605,半导体,医疗器械概念|商业航天|半导体概念|中芯概念,,,,,,,,,,,,
688606,生物医药,单抗概念|体外诊断概念|医疗器械概念|病毒防治|病原体防治|精准诊断,,,,,,,,,,,,
688607,医疗器械,医疗器械概念,,,,,,,,,,,,
688608,电子设备制造,华为概念|国产芯片|无线耳机|消费电子概念|小米概念|半导体概念|AI眼镜|荣耀概念,,,,,,,,,,,,
688609,通信设备,超清视频|智能家居|光通信模块|华为海思|光伏概念|CPO概念|智慧城市|虚拟现实|储能概念|低空经济|物联网|虚拟电厂|鸿蒙概念|DeepSeek概念|华为概念|激光雷达|碳交易|智能驾驶|数字经济|WiFi|人工智能|工业互联网|5G概念|边缘计算|信创|机器人概念|水利建设|量子科技|华为昇腾|通信技术|电网概念,,,,,,,,,,,,
688610,通用设备,半导体概念|机器视觉|PCB,,,,,,,,,,,,
688611,其他电气设备,区块链|智能电网|电网概念|特高压,,,,,,,,,,,,
688612,汽车,新能源车|华为概念|高压快充|飞行汽车(eVTOL)|低空经济|充电桩,,,,,,,,,,,,
688613,医疗器械,微盘股|医疗器械概念,,,,,,,,,,,,
688615,计算机软件,人工智能|大数据|AI应用|数据要素,,,,,,,,,,,,
688616,通用设备,智能电网|微盘股|充电桩|电网概念,,,,,,,,,,,,
688617,医疗器械,深圳特区|医疗器械概念,,,,,,,,,,,,
688618,互联网服务,工业互联网|人工智能|车联网(车路云)|半导体概念|国产软件|新型工业化|深圳特区|机器人概念|边缘计算,,,,,,,,,,,,
688619,计算机软件,互联网服务|智慧城市|物联网|人工智能|网络安全|机器人概念|军工|AI智能体|智慧政务|虚拟现实|AI芯片|机器视觉|英伟达概念|安防概念|信创|工业互联网|边缘计算,,,,,,,,,,,,
688620,半导体,物联网|国产芯片|AI眼镜|DeepSeek概念|半导体概念,,,,,,,,,,,,
688621,生物医药,创新医疗服务|并购重组概念|中药概念|免疫治疗|CAR-T细胞疗法|人工智能|CRO|宠物经济|肝炎概念|AI制药（医疗）|病原体防治|减肥药|创新药,,,,,,,,,,,,
688622,通用设备,医疗器械概念|节能环保|科创板做市股,,,,,,,,,,,,
688623,专用设备,传感器|机器视觉|PCB|机器人概念|国产芯片,,,,,,,,,,,,
688625,化学制品,PCB|新材料|并购重组概念,,,,,,,,,,,,
688626,医疗器械,养老概念|机器人概念|一带一路|脑机接口|医疗器械概念|人工智能|AI制药（医疗）|工业互联网|国产芯片|DeepSeek概念,,,,,,,,,,,,
688627,电子设备制造,高带宽内存|存储芯片,,,,,,,,,,,,
688628,通用设备,核污染防治|人工智能|碳交易|物联网|AI智能体,,,,,,,,,,,,
688629,电子设备制造,军工|铜缆高速连接|新能源车|商业航天|华为概念|阿里概念|机器人概念|央国企改革|西部大开发,,,,,,,,,,,,
688630,专用设备,PCB|半导体概念|光刻机|先进封装,,,,,,,,,,,,
688631,计算机软件,华为概念|低空经济|ERP概念|央国企改革|车联网(车路云)|智慧城市,,,,,,,,,,,,
688633,专用设备,节能环保|知识产权|新材料|一带一路|锂电池概念|科创板做市股|磷化工,,,,,,,,,,,,
688635,光电子器件,商业航天|军工|光纤概念|次新股,,,,,,,,,,,,
688636,航空航天装备,商业航天|互联网服务|低空经济|华为昇腾|人形机器人|军工|西部大开发|无人机,,,,,,,,,,,,
688638,专用设备,微盘股|机器人概念|化妆品概念|光伏概念|锂电池概念|电池技术|固态电池|AI眼镜,,,,,,,,,,,,
688639,化学制品,化工原料|维生素|合成生物,,,,,,,,,,,,
688646,电源设备,钙钛矿电池|电池技术|机器人概念|人形机器人|数据中心|装配建筑|锂电池概念|动力电池回收|超级电容|半导体概念|一带一路|机器视觉|钠离子电池|固态电池|光伏概念|储能概念,,,,,,,,,,,,
688648,通用设备,人工智能|车联网(车路云)|低空经济|智能驾驶|央国企改革|快递概念,,,,,,,,,,,,
688651,计算机软件,数据安全|低空经济|数据要素|国产芯片|量子科技|网络安全|海洋经济|商业航天|电子身份证|微盘股|时空大数据|卫星互联网|华为概念,,,,,,,,,,,,
688652,半导体,存储芯片|国产芯片|半导体概念|中芯概念|央国企改革,,,,,,,,,,,,
688653,半导体,无人机|卫星互联网|半导体概念|WiFi|物联网|车联网(车路云)|低空经济|并购重组概念|商业航天|国产芯片|通信技术|智能家居,,,,,,,,,,,,
688655,电子器件,深圳特区|安防概念|医疗器械概念|PCB|汽车芯片|机器人概念|工业互联网,,,,,,,,,,,,
688656,生物医药,体外诊断概念|精准诊断,,,,,,,,,,,,
688657,计算机软件,鸿蒙概念|国产软件|信创|云计算,,,,,,,,,,,,
688658,化学制药,华为概念|中药概念|创新药,,,,,,,,,,,,
688659,专用设备,碳纤维|节能环保|复合集流体|微盘股,,,,,,,,,,,,
688660,电源设备,央国企改革|风能|新能源,,,,,,,,,,,,
688661,电子元件,传感器|华为概念|半导体概念|苹果概念|小米概念|国产芯片|英伟达概念,,,,,,,,,,,,
688662,电子器件,光通信模块|通信技术|消费电子概念|半导体概念|5G概念,,,,,,,,,,,,
688663,输变电设备,储能概念|央国企改革|铁路基建|电网概念|智能电网,,,,,,,,,,,,
688665,电子设备制造,半导体概念|碳交易|传感器|节能环保|储能概念,,,,,,,,,,,,
688667,汽车,新能源车,,,,,,,,,,,,
688668,电子元件,液冷服务器|铜缆高速连接|新能源车,,,,,,,,,,,,
688669,化学制品,石墨烯|钙钛矿电池|一带一路|磷化工|降解塑料|新能源车|光刻胶,,,,,,,,,,,,
688670,生物医药,流感|病原体防治|微盘股|病毒防治|生物疫苗,,,,,,,,,,,,
688671,通用设备,节能环保|物联网|智慧城市|国产软件|数据要素|数字经济|微盘股|大数据,,,,,,,,,,,,
688676,输变电设备,海南自贸|光伏概念|抽水蓄能|科创板做市股|机器人概念|储能概念|核能核电|风能,,,,,,,,,,,,
688677,医疗器械,医疗器械概念,,,,,,,,,,,,
688678,通用设备,苹果概念|医疗器械概念|无人机|科创板做市股|机器人概念|人形机器人|光伏概念,,,,,,,,,,,,
688679,环保,节能环保,,,,,,,,,,,,
688680,电源设备,光伏概念|华为汽车,,,,,,,,,,,,
688681,其他电气设备,智能电网|微盘股|充电桩|特高压|同步磁阻电机|工业互联网|物联网|储能概念|电网概念,,,,,,,,,,,,
688682,地面装备,通信技术|低空经济|5G概念|国产软件|商业航天|军工,,,,,,,,,,,,
688683,电源设备,固态电池|电池技术,,,,,,,,,,,,
688685,航空航天装备,军民融合|军工|光通信模块|算力概念|航天航空|通信技术,,,,,,,,,,,,
688686,通用设备,苹果概念|科创板做市股|锂电池概念|国产芯片|机器视觉|机器人概念|电池技术|固态电池,,,,,,,,,,,,
688687,生物医药,免疫治疗|病原体防治|重组蛋白|创新药|病毒防治|肝炎概念,,,,,,,,,,,,
688689,半导体,IGBT概念|智能驾驶|氮化镓|汽车芯片|新能源车|国产芯片|第三代半导体|碳化硅|先进封装|半导体概念|传感器,,,,,,,,,,,,
688690,化学原料,科创板做市股|新材料,,,,,,,,,,,,
688691,半导体,半导体概念|国产芯片,,,,,,,,,,,,
688692,计算机软件,大数据|信创|人工智能|云计算|国产软件,,,,,,,,,,,,
688693,半导体,半导体概念|第三代半导体|汽车芯片,,,,,,,,,,,,
688695,计算机软件,信创|微盘股|DeepSeek概念|AI智能体|军工|国产软件|物联网,,,,,,,,,,,,
688696,消费电子设备,华为汽车|百度概念|西部大开发,,,,,,,,,,,,
688697,通用设备,大飞机|机器人概念|工业母机,,,,,,,,,,,,
688698,通用设备,人形机器人|PLC概念|光伏概念|工业母机|同步磁阻电机|机器人概念,,,,,,,,,,,,
688699,半导体,半导体概念|LED概念|MiniLED|国产芯片|深圳特区,,,,,,,,,,,,
688700,专用设备,复合集流体|BC电池|玻璃基板|华为概念|PCB,,,,,,,,,,,,
688701,专用设备,节能环保|土壤修复|微盘股,,,,,,,,,,,,
688702,半导体,数据中心|工业互联网|国产芯片|半导体概念,,,,,,,,,,,,
688707,金属非金属新材料,固态电池|无人机|央国企改革|锂电池概念|西部大开发|钠离子电池|电池技术|机器人概念,,,,,,,,,,,,
688708,化学新材料,新材料|军工,,,,,,,,,,,,
688709,半导体,AI芯片|央国企改革|量子科技|人工智能|商业航天|半导体概念|脑机接口|存储芯片|机器人概念|军工|西部大开发,,,,,,,,,,,,
688710,生物医药,CRO|创新药|创新医疗服务|央国企改革|CAR-T细胞疗法,,,,,,,,,,,,
688711,电子元件,半导体概念|可控核聚变|储能概念|国产芯片|华为概念|IGBT概念|第三代半导体|人形机器人,,,,,,,,,,,,
688712,医疗器械,医疗器械概念|次新股,,,,,,,,,,,,
688716,合成纤维及树脂,PEEK材料概念|半导体概念|新能源车|新材料,,,,,,,,,,,,
688717,电源设备,虚拟电厂|光伏概念|电网概念|储能概念,,,,,,,,,,,,
688718,专用设备,新材料|微盘股,,,,,,,,,,,,
688719,其他电气设备,华为概念|西部大开发|液冷服务器|可控核聚变|新能源车|光伏概念|储能概念,,,,,,,,,,,,
688720,半导体,半导体概念|先进封装|玻璃基板|国产芯片|光刻胶,,,,,,,,,,,,
688721,半导体,半导体概念|先进封装,,,,,,,,,,,,
688722,合成纤维及树脂,人形机器人|商业航天|海洋经济|军工|新材料|海工装备|央国企改革,,,,,,,,,,,,
688726,电子设备制造,半导体概念|TOPCon电池|钙钛矿电池|光伏概念,,,,,,,,,,,,
688727,半导体,存储芯片|光刻胶|次新股|半导体概念,,,,,,,,,,,,
688728,半导体,传感器|科创板做市股|AI眼镜|国产芯片|半导体概念,,,,,,,,,,,,
688729,专用设备,央国企改革|半导体概念,,,,,,,,,,,,
688733,金属非金属新材料,半导体概念|燃料电池概念|锂电池概念|高带宽内存|电池技术|固态电池,,,,,,,,,,,,
688737,化学制品,尾气治理|氢能源|储能概念|微盘股|燃料电池概念|西部大开发|电池技术|固态电池|节能环保,,,,,,,,,,,,
688739,生物医药,生物疫苗|AI应用|流感|病原体防治,,,,,,,,,,,,
688750,稀有金属,军工|新材料|央国企改革,,,,,,,,,,,,
688755,专用设备,合成生物|重组蛋白|减肥药,,,,,,,,,,,,
688757,专业服务,半导体概念|先进封装,,,,,,,,,,,,
688758,化学制品,重组蛋白|新材料,,,,,,,,,,,,
688759,生物医药,创新药|次新股,,,,,,,,,,,,
688765,生物医药,转基因|农业种植|创新药|重组蛋白|次新股,,,,,,,,,,,,
688766,半导体,半导体概念|物联网|智能家居|国产芯片|智能穿戴|存储芯片|无线耳机|汽车芯片|华为概念|小米概念|消费电子概念,,,,,,,,,,,,
688767,医疗器械,脑机接口|病原体防治|人工智能|病毒防治|流感|体外诊断概念|科创板做市股,,,,,,,,,,,,
688768,通用设备,多模态AI|数字孪生|风能|物联网|人工智能|工业互联网|机器人概念|新型工业化|DeepSeek概念,,,,,,,,,,,,
688772,电源设备,电池技术|荣耀概念|无人机|低空经济|华为概念|锂电池概念|科创板做市股|固态电池|小米概念|人形机器人,,,,,,,,,,,,
688775,电子设备制造,AI应用|无人机|贬值受益|创投,,,,,,,,,,,,
688776,电子器件,商业航天|军工|军民融合|可控核聚变|西部大开发,,,,,,,,,,,,
688777,计算机软件,AI应用|人形机器人|PLC概念|科创板做市股|AI智能体|DeepSeek概念|国产软件|机器人概念|新型工业化|工业互联网,,,,,,,,,,,,
688778,金属非金属新材料,电池技术|新能源车|固态电池|央国企改革|氢能源|锂电池概念|科创板做市股,,,,,,,,,,,,
688779,金属非金属新材料,央国企改革|动力电池回收|低空经济|无人机|锂电池概念|固态电池|电池技术,,,,,,,,,,,,
688781,电子器件,OLED|抖音概念(字节概念)|AI眼镜|次新股,,,,,,,,,,,,
688783,半导体,半导体概念|次新股|高带宽内存|存储芯片,,,,,,,,,,,,
688785,半导体,次新股|半导体概念,,,,,,,,,,,,
688786,金属非金属新材料,3D打印|新能源车|柔性屏(折叠屏),,,,,,,,,,,,
688787,互联网服务,人工智能|小米概念|机器视觉|人形机器人|AIGC概念|AI语料|智能驾驶|智谱AI概念|ChatGPT概念|百度概念|数据要素|算力概念|抖音概念(字节概念)|车联网(车路云)|互联网服务,,,,,,,,,,,,
688788,电子设备制造,军工|深圳特区|华为昇腾|人工智能|无人机|智能驾驶|国产芯片,,,,,,,,,,,,
688790,半导体,卫星互联网|小米概念|卫星导航|半导体概念|拼多多概念|次新股|5G概念|荣耀概念|国产芯片|阿里概念|汽车芯片|通信技术,,,,,,,,,,,,
